X, (x)^2 + 13
-733.0,537694.0
732.0,539262.0
-734.0,541516.0
733.0,544333.0
-735.0,545636.0
734.0,545716.0
-736.0,544837.0
735.0,540762.0
-737.0,540247.0
736.0,538149.0
-738.0,536390.0
737.0,534815.0
-739.0,535818.0
738.0,535479.0
-740.0,535787.0
739.0,533312.0
-741.0,536443.0
740.0,533501.0
-742.0,532344.0
741.0,535247.0
-743.0,533453.0
742.0,533064.0
-744.0,535879.0
743.0,534234.0
-745.0,534254.0
744.0,535825.0
-746.0,535981.0
745.0,537044.0
-747.0,541880.0
746.0,542101.0
-748.0,545120.0
747.0,547547.0
-749.0,551088.0
748.0,554753.0
-750.0,557914.0
749.0,559724.0
-751.0,560614.0
750.0,559588.0
-752.0,560046.0
751.0,562857.0
-753.0,562280.0
752.0,566186.0
-754.0,567748.0
753.0,567576.0
-755.0,570546.0
754.0,568574.0
-756.0,569602.0
755.0,572778.0
-757.0,575836.0
756.0,576724.0
-758.0,581988.0
757.0,581830.0
-759.0,580374.0
758.0,579476.0
-760.0,578751.0
759.0,580189.0
-761.0,581342.0
760.0,584585.0
-762.0,585761.0
761.0,587015.0
-763.0,590314.0
762.0,594621.0
-764.0,594457.0
763.0,595266.0
-765.0,596858.0
764.0,599852.0
-766.0,600462.0
765.0,599813.0
-767.0,597795.0
766.0,596072.0
-768.0,595562.0
767.0,592550.0
-769.0,593603.0
768.0,594755.0
-770.0,594674.0
769.0,597927.0
-771.0,595396.0
770.0,597394.0
-772.0,596794.0
771.0,595647.0
-773.0,597196.0
772.0,594921.0
-774.0,590921.0
773.0,590810.0
-775.0,592435.0
774.0,592484.0
-776.0,593479.0
775.0,595630.0
-777.0,593848.0
776.0,594649.0
-778.0,594794.0
777.0,593258.0
-779.0,596171.0
778.0,595598.0
-780.0,598064.0
779.0,600540.0
-781.0,600313.0
780.0,604102.0
-782.0,604857.0
781.0,605865.0
-783.0,606390.0
782.0,609692.0
-784.0,611139.0
783.0,616668.0
-785.0,616992.0
784.0,614602.0
-786.0,614225.0
785.0,611845.0
-787.0,611882.0
786.0,614441.0
-788.0,614099.0
787.0,616602.0
-789.0,617985.0
788.0,617757.0
-790.0,621306.0
789.0,622254.0
-791.0,623642.0
790.0,622622.0
-792.0,620693.0
791.0,621790.0
-793.0,620852.0
792.0,622969.0
-794.0,623024.0
793.0,623340.0
-795.0,624031.0
794.0,626200.0
-796.0,629294.0
795.0,631264.0
-797.0,634622.0
796.0,635419.0
-798.0,637957.0
797.0,643104.0
-799.0,645327.0
798.0,645975.0
-800.0,644922.0
799.0,644030.0
-801.0,642070.0
800.0,641048.0
-802.0,640702.0
801.0,641717.0
-803.0,639016.0
802.0,643479.0
-804.0,645135.0
803.0,644638.0
-805.0,644061.0
804.0,644233.0
-806.0,647237.0
805.0,648433.0
-807.0,646554.0
806.0,647479.0
-808.0,649728.0
807.0,651489.0
-809.0,648767.0
808.0,646489.0
-810.0,649318.0
809.0,651302.0
-811.0,652662.0
810.0,657712.0
-812.0,660904.0
811.0,662898.0
-813.0,666240.0
812.0,669009.0
-814.0,666042.0
813.0,667958.0
-815.0,669907.0
814.0,674436.0
-816.0,674442.0
815.0,672616.0
-817.0,673881.0
816.0,675610.0
-818.0,672905.0
817.0,671621.0
-819.0,672691.0
818.0,675833.0
-820.0,677784.0
819.0,680436.0
-821.0,684613.0
820.0,686801.0
-822.0,686509.0
821.0,687962.0
-823.0,691204.0
822.0,689884.0
-824.0,692150.0
823.0,697646.0
-825.0,698180.0
824.0,698538.0
-826.0,700191.0
825.0,701556.0
-827.0,705040.0
826.0,706625.0
-828.0,709280.0
827.0,711238.0
-829.0,716774.0
828.0,716673.0
-830.0,715299.0
829.0,714422.0
-831.0,712184.0
830.0,712340.0
-832.0,709911.0
831.0,711799.0
-833.0,711451.0
832.0,711661.0
-834.0,715976.0
833.0,716756.0
-835.0,714426.0
834.0,712320.0
-836.0,712459.0
835.0,709643.0
-837.0,710276.0
836.0,708145.0
-838.0,706400.0
837.0,705920.0
-839.0,710094.0
838.0,708486.0
-840.0,707814.0
839.0,712459.0
-841.0,714714.0
840.0,714929.0
-842.0,712570.0
841.0,716304.0
-843.0,715289.0
842.0,717180.0
-844.0,715829.0
843.0,713921.0
-845.0,714912.0
844.0,716628.0
-846.0,717179.0
845.0,718792.0
-847.0,720194.0
846.0,721042.0
-848.0,722386.0
847.0,722946.0
-849.0,726070.0
848.0,723803.0
-850.0,726594.0
849.0,729784.0
-851.0,729799.0
850.0,731745.0
-852.0,734589.0
851.0,734939.0
-853.0,735998.0
852.0,737781.0
-854.0,734687.0
853.0,736017.0
-855.0,739549.0
854.0,740072.0
-856.0,740938.0
855.0,745068.0
-857.0,745079.0
856.0,747839.0
-858.0,748318.0
857.0,752137.0
-859.0,751615.0
858.0,751883.0
-860.0,753959.0
859.0,750329.0
-861.0,750138.0
860.0,749088.0
-862.0,747592.0
861.0,747329.0
-863.0,748280.0
862.0,747556.0
-864.0,748279.0
863.0,752360.0
-865.0,752630.0
864.0,749830.0
-866.0,749626.0
865.0,747846.0
-867.0,748362.0
866.0,749148.0
-868.0,747763.0
867.0,745715.0
-869.0,742667.0
868.0,746007.0
-870.0,747592.0
869.0,749478.0
-871.0,754260.0
870.0,751598.0
-872.0,753675.0
871.0,757692.0
-873.0,759877.0
872.0,761659.0
-874.0,762815.0
873.0,764181.0
-875.0,764584.0
874.0,766723.0
-876.0,768393.0
875.0,767697.0
-877.0,769832.0
876.0,770388.0
-878.0,769313.0
877.0,770923.0
-879.0,771969.0
878.0,774480.0
-880.0,772625.0
879.0,773454.0
-881.0,771016.0
880.0,770547.0
-882.0,772651.0
881.0,770432.0
-883.0,768609.0
882.0,767987.0
-884.0,767504.0
883.0,769886.0
-885.0,768891.0
884.0,770956.0
-886.0,771819.0
885.0,775217.0
-887.0,776552.0
886.0,779944.0
-888.0,779694.0
887.0,780083.0
-889.0,783051.0
888.0,785600.0
-890.0,785406.0
889.0,786939.0
-891.0,785975.0
890.0,790791.0
-892.0,791626.0
891.0,795012.0
-893.0,797808.0
892.0,798884.0
-894.0,800619.0
893.0,801782.0
-895.0,800586.0
894.0,799922.0
-896.0,799424.0
895.0,798263.0
-897.0,796299.0
896.0,799519.0
-898.0,796640.0
897.0,798033.0
-899.0,798844.0
898.0,797532.0
-900.0,800160.0
899.0,804338.0
-901.0,806855.0
900.0,808123.0
-902.0,808971.0
901.0,807703.0
-903.0,806723.0
902.0,806632.0
-904.0,810815.0
903.0,813268.0
-905.0,818112.0
904.0,817209.0
-906.0,822621.0
905.0,823999.0
-907.0,824769.0
906.0,828430.0
-908.0,826009.0
907.0,830072.0
-909.0,829752.0
908.0,833677.0
-910.0,837092.0
909.0,834689.0
-911.0,833886.0
910.0,832284.0
-912.0,833167.0
911.0,833511.0
-913.0,834401.0
912.0,838339.0
-914.0,838848.0
913.0,836449.0
-915.0,836427.0
914.0,837492.0
-916.0,838583.0
915.0,835276.0
-917.0,835401.0
916.0,836218.0
-918.0,834656.0
917.0,838137.0
-919.0,837451.0
918.0,840063.0
-920.0,839119.0
919.0,839327.0
-921.0,843473.0
920.0,842542.0
-922.0,844259.0
921.0,843016.0
-923.0,843996.0
922.0,846496.0
-924.0,842846.0
923.0,847480.0
-925.0,850105.0
924.0,851005.0
-926.0,847797.0
925.0,848131.0
-927.0,852377.0
926.0,852700.0
-928.0,858110.0
927.0,857747.0
-929.0,859238.0
928.0,862484.0
-930.0,864529.0
929.0,864774.0
-931.0,866317.0
930.0,867836.0
-932.0,870923.0
931.0,871080.0
-933.0,875977.0
932.0,877250.0
-934.0,876966.0
933.0,881883.0
-935.0,881068.0
934.0,879772.0
-936.0,880524.0
935.0,883412.0
-937.0,889476.0
936.0,888304.0
-938.0,891639.0
937.0,891581.0
-939.0,893481.0
938.0,893098.0
-940.0,890626.0
939.0,890629.0
-941.0,892714.0
940.0,890131.0
-942.0,889742.0
941.0,890919.0
-943.0,891794.0
942.0,891415.0
-944.0,891090.0
943.0,892814.0
-945.0,893266.0
944.0,896407.0
-946.0,899087.0
945.0,897771.0
-947.0,900444.0
946.0,897318.0
-948.0,900617.0
947.0,901051.0
-949.0,898690.0
948.0,902672.0
-950.0,904288.0
949.0,905344.0
-951.0,905726.0
950.0,909492.0
-952.0,912366.0
951.0,911770.0
-953.0,910614.0
952.0,915642.0
-954.0,914635.0
953.0,915902.0
-955.0,919023.0
954.0,920218.0
-956.0,919158.0
955.0,919863.0
-957.0,922169.0
956.0,919436.0
-958.0,920957.0
957.0,918735.0
-959.0,915948.0
958.0,919361.0
-960.0,920340.0
959.0,919156.0
-961.0,921379.0
960.0,922051.0
-962.0,919421.0
961.0,919745.0
-963.0,921579.0
962.0,921936.0
-964.0,919489.0
963.0,923060.0
-965.0,924035.0
964.0,924522.0
-966.0,924791.0
965.0,924371.0
-967.0,926446.0
966.0,927310.0
-968.0,930726.0
967.0,932447.0
-969.0,932734.0
968.0,934811.0
-970.0,933223.0
969.0,932037.0
-971.0,932902.0
970.0,933731.0
-972.0,933718.0
971.0,934582.0
-973.0,933249.0
972.0,933921.0
-974.0,936364.0
973.0,938018.0
-975.0,937902.0
974.0,938016.0
-976.0,935276.0
975.0,936912.0
-977.0,939491.0
976.0,939448.0
-978.0,938214.0
977.0,937084.0
-979.0,935651.0
978.0,938793.0
-980.0,938206.0
979.0,942124.0
-981.0,942489.0
980.0,946676.0
-982.0,948478.0
981.0,951720.0
-983.0,956483.0
982.0,958773.0
-984.0,959983.0
983.0,961601.0
-985.0,964032.0
984.0,964548.0
-986.0,963437.0
985.0,964661.0
-987.0,961732.0
986.0,961119.0
-988.0,959624.0
987.0,962849.0
-989.0,962965.0
988.0,967287.0
-990.0,967838.0
989.0,972206.0
-991.0,970743.0
990.0,971370.0
-992.0,970034.0
991.0,969679.0
-993.0,968080.0
992.0,965363.0
-994.0,966199.0
993.0,965823.0
-995.0,964585.0
994.0,962599.0
-996.0,961523.0
995.0,963018.0
-997.0,965297.0
996.0,967571.0
-998.0,967964.0
997.0,970689.0
-999.0,969906.0
998.0,973164.0
-1000.0,970511.0
999.0,969667.0
1000.0,966469.0
